long,lat,group,order,Geography,subregion,France_NA_NA,Spain_NA_NA,Germany_NA_NA,France_Spain_NA,Spain_Germany_NA,France_Germany_NA,France_Spain_Germany
6.344336032867432,49.452735900878906,558,39137,France,NA,1,0,0,1,0,1,1
6.382226467132568,49.458152770996094,558,39138,France,NA,1,0,0,1,0,1,1
6.458105087280273,49.44287109375,558,39139,France,NA,1,0,0,1,0,1,1
6.534276962280273,49.39468002319336,558,39140,France,NA,1,0,0,1,0,1,1
6.56630802154541,49.34619140625,558,39141,France,NA,1,0,0,1,0,1,1
6.57470703125,49.319679260253906,558,39142,France,NA,1,0,0,1,0,1,1
6.6076178550720215,49.290870666503906,558,39143,France,NA,1,0,0,1,0,1,1
6.735449314117432,49.16059875488281,558,39144,France,NA,1,0,0,1,0,1,1
6.77626895904541,49.15414810180664,558,39145,France,NA,1,0,0,1,0,1,1
6.820703506469727,49.173927307128906,558,39146,France,NA,1,0,0,1,0,1,1
6.849511623382568,49.20195388793945,558,39147,France,NA,1,0,0,1,0,1,1
6.891211032867432,49.20751953125,558,39148,France,NA,1,0,0,1,0,1,1
6.958301067352295,49.19462966918945,558,39149,France,NA,1,0,0,1,0,1,1
7.00146484375,49.17988204956055,558,39150,France,NA,1,0,0,1,0,1,1
7.022167682647705,49.123435974121094,558,39151,France,NA,1,0,0,1,0,1,1
7.036718845367432,49.112693786621094,558,39152,France,NA,1,0,0,1,0,1,1
7.065722465515137,49.124855041503906,558,39153,France,NA,1,0,0,1,0,1,1
7.117382526397705,49.127540588378906,558,39154,France,NA,1,0,0,1,0,1,1
7.199902057647705,49.113624572753906,558,39155,France,NA,1,0,0,1,0,1,1
7.313378810882568,49.129539489746094,558,39156,France,NA,1,0,0,1,0,1,1
7.404199123382568,49.153076171875,558,39157,France,NA,1,0,0,1,0,1,1
7.450586318969727,49.15219497680664,558,39158,France,NA,1,0,0,1,0,1,1
7.52548885345459,49.08637619018555,558,39159,France,NA,1,0,0,1,0,1,1
7.61093807220459,49.061767578125,558,39160,France,NA,1,0,0,1,0,1,1
7.799218654632568,49.04189682006836,558,39161,France,NA,1,0,0,1,0,1,1
8.001269340515137,49.01093673706055,558,39162,France,NA,1,0,0,1,0,1,1
8.080663681030273,48.98588943481445,558,39163,France,NA,1,0,0,1,0,1,1
8.13486385345459,48.97358322143555,558,39164,France,NA,1,0,0,1,0,1,1
8.140332221984863,48.88642501831055,558,39165,France,NA,1,0,0,1,0,1,1
8.1240234375,48.873291015625,558,39166,France,NA,1,0,0,1,0,1,1
7.922753810882568,48.69853591918945,558,39167,France,NA,1,0,0,1,0,1,1
7.837987899780273,48.63603591918945,558,39168,France,NA,1,0,0,1,0,1,1
7.794824600219727,48.54682540893555,558,39169,France,NA,1,0,0,1,0,1,1
7.765136241912842,48.410011291503906,558,39170,France,NA,1,0,0,1,0,1,1
7.705664157867432,48.280029296875,558,39171,France,NA,1,0,0,1,0,1,1
7.616601943969727,48.15678787231445,558,39172,France,NA,1,0,0,1,0,1,1
7.584179878234863,48.064308166503906,558,39173,France,NA,1,0,0,1,0,1,1
7.608496189117432,48.002586364746094,558,39174,France,NA,1,0,0,1,0,1,1
7.593262195587158,47.905662536621094,558,39175,France,NA,1,0,0,1,0,1,1
7.538574695587158,47.77363204956055,558,39176,France,NA,1,0,0,1,0,1,1
7.529394626617432,47.67387771606445,558,39177,France,NA,1,0,0,1,0,1,1
7.565430164337158,47.60654067993164,558,39178,France,NA,1,0,0,1,0,1,1
7.615624904632568,47.59272384643555,558,39179,France,NA,1,0,0,1,0,1,1
7.494922161102295,47.54736328125,558,39180,France,NA,1,0,0,1,0,1,1
7.467382431030273,47.50766372680664,558,39181,France,NA,1,0,0,1,0,1,1
7.420019626617432,47.45517349243164,558,39182,France,NA,1,0,0,1,0,1,1
7.34316349029541,47.43310546875,558,39183,France,NA,1,0,0,1,0,1,1
7.265722274780273,47.42578125,558,39184,France,NA,1,0,0,1,0,1,1
7.203125,47.432716369628906,558,39185,France,NA,1,0,0,1,0,1,1
7.167479991912842,47.453712463378906,558,39186,France,NA,1,0,0,1,0,1,1
7.169238090515137,47.473243713378906,558,39187,France,NA,1,0,0,1,0,1,1
7.136035442352295,47.489845275878906,558,39188,France,NA,1,0,0,1,0,1,1
7.053418159484863,47.489356994628906,558,39189,France,NA,1,0,0,1,0,1,1
6.968358993530273,47.453224182128906,558,39190,France,NA,1,0,0,1,0,1,1
6.900390625,47.39423751831055,558,39191,France,NA,1,0,0,1,0,1,1
6.921484470367432,47.36123275756836,558,39192,France,NA,1,0,0,1,0,1,1
6.984082221984863,47.3525390625,558,39193,France,NA,1,0,0,1,0,1,1
7.000585556030273,47.339454650878906,558,39194,France,NA,1,0,0,1,0,1,1
7.000585556030273,47.322509765625,558,39195,France,NA,1,0,0,1,0,1,1
6.978515148162842,47.30205154418945,558,39196,France,NA,1,0,0,1,0,1,1
6.952050685882568,47.26718521118164,558,39197,France,NA,1,0,0,1,0,1,1
6.820703506469727,47.163185119628906,558,39198,France,NA,1,0,0,1,0,1,1
6.688086032867432,47.058250427246094,558,39199,France,NA,1,0,0,1,0,1,1
6.666894912719727,47.02651596069336,558,39200,France,NA,1,0,0,1,0,1,1
6.624804496765137,47.00434875488281,558,39201,France,NA,1,0,0,1,0,1,1
6.456250190734863,46.948341369628906,558,39202,France,NA,1,0,0,1,0,1,1
6.438574314117432,46.925880432128906,558,39203,France,NA,1,0,0,1,0,1,1
6.429004192352295,46.832275390625,558,39204,France,NA,1,0,0,1,0,1,1
6.41015625,46.75542068481445,558,39205,France,NA,1,0,0,1,0,1,1
6.28515625,46.68305587768555,558,39206,France,NA,1,0,0,1,0,1,1
6.160742282867432,46.61103439331055,558,39207,France,NA,1,0,0,1,0,1,1
6.129687309265137,46.566993713378906,558,39208,France,NA,1,0,0,1,0,1,1
6.107030868530273,46.51606369018555,558,39209,France,NA,1,0,0,1,0,1,1
6.067968845367432,46.45854187011719,558,39210,France,NA,1,0,0,1,0,1,1
6.060253620147705,46.42817306518555,558,39211,France,NA,1,0,0,1,0,1,1
6.123242378234863,46.37861251831055,558,39212,France,NA,1,0,0,1,0,1,1
6.115918159484863,46.337646484375,558,39213,France,NA,1,0,0,1,0,1,1
6.095898628234863,46.279396057128906,558,39214,France,NA,1,0,0,1,0,1,1
6.0361328125,46.23808670043945,558,39215,France,NA,1,0,0,1,0,1,1
5.970019340515137,46.21469497680664,558,39216,France,NA,1,0,0,1,0,1,1
5.971484184265137,46.15121841430664,558,39217,France,NA,1,0,0,1,0,1,1
6.006640911102295,46.142333984375,558,39218,France,NA,1,0,0,1,0,1,1
6.086621284484863,46.14702224731445,558,39219,France,NA,1,0,0,1,0,1,1
6.199414253234863,46.19306945800781,558,39220,France,NA,1,0,0,1,0,1,1
6.272949695587158,46.25224304199219,558,39221,France,NA,1,0,0,1,0,1,1
6.229589939117432,46.308448791503906,558,39222,France,NA,1,0,0,1,0,1,1
6.224218845367432,46.319435119628906,558,39223,France,NA,1,0,0,1,0,1,1
6.2346673011779785,46.33261489868164,558,39224,France,NA,1,0,0,1,0,1,1
6.321875095367432,46.393699645996094,558,39225,France,NA,1,0,0,1,0,1,1
6.428905963897705,46.430519104003906,558,39226,France,NA,1,0,0,1,0,1,1
6.578222274780273,46.43735122680664,558,39227,France,NA,1,0,0,1,0,1,1
6.758105278015137,46.415771484375,558,39228,France,NA,1,0,0,1,0,1,1
6.776074409484863,46.40664291381836,558,39229,France,NA,1,0,0,1,0,1,1
6.767382621765137,46.36919021606445,558,39230,France,NA,1,0,0,1,0,1,1
6.7841796875,46.31396484375,558,39231,France,NA,1,0,0,1,0,1,1
6.816796779632568,46.27519226074219,558,39232,France,NA,1,0,0,1,0,1,1
6.772070407867432,46.16513442993164,558,39233,France,NA,1,0,0,1,0,1,1
6.805664539337158,46.13066482543945,558,39234,France,NA,1,0,0,1,0,1,1
6.858007907867432,46.08940505981445,558,39235,France,NA,1,0,0,1,0,1,1
6.897265434265137,46.0517578125,558,39236,France,NA,1,0,0,1,0,1,1
6.953711032867432,46.01713943481445,558,39237,France,NA,1,0,0,1,0,1,1
7.00390625,45.95883560180664,558,39238,France,NA,1,0,0,1,0,1,1
7.021093368530273,45.92578125,558,39239,France,NA,1,0,0,1,0,1,1
6.940820217132568,45.86836242675781,558,39240,France,NA,1,0,0,1,0,1,1
6.804491996765137,45.814552307128906,558,39241,France,NA,1,0,0,1,0,1,1
6.789160251617432,45.78007888793945,558,39242,France,NA,1,0,0,1,0,1,1
6.790918350219727,45.740867614746094,558,39243,France,NA,1,0,0,1,0,1,1
6.806249618530273,45.71001052856445,558,39244,France,NA,1,0,0,1,0,1,1
6.881445407867432,45.67036056518555,558,39245,France,NA,1,0,0,1,0,1,1
6.962401866912842,45.58056640625,558,39246,France,NA,1,0,0,1,0,1,1
7.013671875,45.50048828125,558,39247,France,NA,1,0,0,1,0,1,1
7.126074314117432,45.423683166503906,558,39248,France,NA,1,0,0,1,0,1,1
7.153418064117432,45.40092468261719,558,39249,France,NA,1,0,0,1,0,1,1
7.146386623382568,45.381736755371094,558,39250,France,NA,1,0,0,1,0,1,1
7.116796970367432,45.34902572631836,558,39251,France,NA,1,0,0,1,0,1,1
7.078320026397705,45.23994064331055,558,39252,France,NA,1,0,0,1,0,1,1
7.032422065734863,45.22260665893555,558,39253,France,NA,1,0,0,1,0,1,1
6.981249809265137,45.215576171875,558,39254,France,NA,1,0,0,1,0,1,1
6.84228515625,45.13564682006836,558,39255,France,NA,1,0,0,1,0,1,1
6.780371189117432,45.14531326293945,558,39256,France,NA,1,0,0,1,0,1,1
6.692285060882568,45.144287109375,558,39257,France,NA,1,0,0,1,0,1,1
6.627734661102295,45.11796951293945,558,39258,France,NA,1,0,0,1,0,1,1
6.634766101837158,45.06816482543945,558,39259,France,NA,1,0,0,1,0,1,1
6.69140625,45.02260971069336,558,39260,France,NA,1,0,0,1,0,1,1
6.724707126617432,44.972999572753906,558,39261,France,NA,1,0,0,1,0,1,1
6.738183498382568,44.92138671875,558,39262,France,NA,1,0,0,1,0,1,1
6.801074028015137,44.88315200805664,558,39263,France,NA,1,0,0,1,0,1,1
6.889355659484863,44.86030197143555,558,39264,France,NA,1,0,0,1,0,1,1
6.939843654632568,44.85873794555664,558,39265,France,NA,1,0,0,1,0,1,1
6.972851753234863,44.84502029418945,558,39266,France,NA,1,0,0,1,0,1,1
6.99267578125,44.82729721069336,558,39267,France,NA,1,0,0,1,0,1,1
7.030663967132568,44.716697692871094,558,39268,France,NA,1,0,0,1,0,1,1
7.007910251617432,44.68896484375,558,39269,France,NA,1,0,0,1,0,1,1
6.960351467132568,44.677146911621094,558,39270,France,NA,1,0,0,1,0,1,1
6.931933403015137,44.63164138793945,558,39271,France,NA,1,0,0,1,0,1,1
6.875195026397705,44.56454849243164,558,39272,France,NA,1,0,0,1,0,1,1
6.842968940734863,44.51069259643555,558,39273,France,NA,1,0,0,1,0,1,1
6.878613471984863,44.463279724121094,558,39274,France,NA,1,0,0,1,0,1,1
6.893847942352295,44.42817306518555,558,39275,France,NA,1,0,0,1,0,1,1
6.874804973602295,44.39204406738281,558,39276,France,NA,1,0,0,1,0,1,1
6.900195598602295,44.33574295043945,558,39277,France,NA,1,0,0,1,0,1,1
6.967285633087158,44.280029296875,558,39278,France,NA,1,0,0,1,0,1,1
7.1494140625,44.20170974731445,558,39279,France,NA,1,0,0,1,0,1,1
7.318554401397705,44.13798522949219,558,39280,France,NA,1,0,0,1,0,1,1
7.370898723602295,44.12739181518555,558,39281,France,NA,1,0,0,1,0,1,1
7.599414348602295,44.16836166381836,558,39282,France,NA,1,0,0,1,0,1,1
7.637206554412842,44.16484451293945,558,39283,France,NA,1,0,0,1,0,1,1
7.6650390625,44.11601257324219,558,39284,France,NA,1,0,0,1,0,1,1
7.677148818969727,44.083152770996094,558,39285,France,NA,1,0,0,1,0,1,1
7.651464939117432,44.03364181518555,558,39286,France,NA,1,0,0,1,0,1,1
7.589648246765137,43.96542739868164,558,39287,France,NA,1,0,0,1,0,1,1
7.522655963897705,43.91108322143555,558,39288,France,NA,1,0,0,1,0,1,1
7.482030868530273,43.864891052246094,558,39289,France,NA,1,0,0,1,0,1,1
7.4905266761779785,43.82294845581055,558,39290,France,NA,1,0,0,1,0,1,1
7.4931640625,43.76713943481445,558,39291,France,NA,1,0,0,1,0,1,1
7.438672065734863,43.75043869018555,558,39292,France,NA,1,0,0,1,0,1,1
7.436913967132568,43.761474609375,558,39293,France,NA,1,0,0,1,0,1,1
7.414453029632568,43.770896911621094,558,39294,France,NA,1,0,0,1,0,1,1
7.39501953125,43.76533126831055,558,39295,France,NA,1,0,0,1,0,1,1
7.380078315734863,43.75322341918945,558,39296,France,NA,1,0,0,1,0,1,1
7.377734661102295,43.73173904418945,558,39297,France,NA,1,0,0,1,0,1,1
7.261523246765137,43.69609451293945,558,39298,France,NA,1,0,0,1,0,1,1
7.181445121765137,43.65913009643555,558,39299,France,NA,1,0,0,1,0,1,1
6.86474609375,43.438331604003906,558,39300,France,NA,1,0,0,1,0,1,1
6.716601371765137,43.37358474731445,558,39301,France,NA,1,0,0,1,0,1,1
6.687402248382568,43.33456802368164,558,39302,France,NA,1,0,0,1,0,1,1
6.6572265625,43.26166915893555,558,39303,France,NA,1,0,0,1,0,1,1
6.570214748382568,43.19906997680664,558,39304,France,NA,1,0,0,1,0,1,1
6.494042873382568,43.169288635253906,558,39305,France,NA,1,0,0,1,0,1,1
6.305371284484863,43.13872146606445,558,39306,France,NA,1,0,0,1,0,1,1
6.115918159484863,43.072364807128906,558,39307,France,NA,1,0,0,1,0,1,1
6.030566692352295,43.100975036621094,558,39308,France,NA,1,0,0,1,0,1,1
5.809473037719727,43.097900390625,558,39309,France,NA,1,0,0,1,0,1,1
5.671582221984863,43.177833557128906,558,39310,France,NA,1,0,0,1,0,1,1
5.406543254852295,43.228515625,558,39311,France,NA,1,0,0,1,0,1,1
5.320214748382568,43.34492492675781,558,39312,France,NA,1,0,0,1,0,1,1
5.199512004852295,43.35248947143555,558,39313,France,NA,1,0,0,1,0,1,1
5.120410442352295,43.34897232055664,558,39314,France,NA,1,0,0,1,0,1,1
5.073144912719727,43.36660385131836,558,39315,France,NA,1,0,0,1,0,1,1
5.060839653015137,43.40629959106445,558,39316,France,NA,1,0,0,1,0,1,1
5.059765815734863,43.44453048706055,558,39317,France,NA,1,0,0,1,0,1,1
4.975976467132568,43.42695236206055,558,39318,France,NA,1,0,0,1,0,1,1
4.911913871765137,43.42695236206055,558,39319,France,NA,1,0,0,1,0,1,1
4.873730182647705,43.41162109375,558,39320,France,NA,1,0,0,1,0,1,1
4.843554973602295,43.393943786621094,558,39321,France,NA,1,0,0,1,0,1,1
4.807909965515137,43.40522384643555,558,39322,France,NA,1,0,0,1,0,1,1
4.787206649780273,43.40141677856445,558,39323,France,NA,1,0,0,1,0,1,1
4.7890625,43.37890625,558,39324,France,NA,1,0,0,1,0,1,1
4.712109088897705,43.373291015625,558,39325,France,NA,1,0,0,1,0,1,1
4.628711223602295,43.38711166381836,558,39326,France,NA,1,0,0,1,0,1,1
4.409765720367432,43.44721603393555,558,39327,France,NA,1,0,0,1,0,1,1
4.376172065734863,43.45639419555664,558,39328,France,NA,1,0,0,1,0,1,1
4.224218845367432,43.479637145996094,558,39329,France,NA,1,0,0,1,0,1,1
4.162792682647705,43.503662109375,558,39330,France,NA,1,0,0,1,0,1,1
4.113085746765137,43.56303787231445,558,39331,France,NA,1,0,0,1,0,1,1
4.075097560882568,43.58183670043945,558,39332,France,NA,1,0,0,1,0,1,1
4.052636623382568,43.59306716918945,558,39333,France,NA,1,0,0,1,0,1,1
3.910839557647705,43.563087463378906,558,39334,France,NA,1,0,0,1,0,1,1
3.8616206645965576,43.516357421875,558,39335,France,NA,1,0,0,1,0,1,1
3.7847652435302734,43.46162033081055,558,39336,France,NA,1,0,0,1,0,1,1
3.2588863372802734,43.19321060180664,558,39337,France,NA,1,0,0,1,0,1,1
3.162890911102295,43.08076095581055,558,39338,France,NA,1,0,0,1,0,1,1
3.0517578125,42.915138244628906,558,39339,France,NA,1,0,0,1,0,1,1
3.0430665016174316,42.837890625,558,39340,France,NA,1,0,0,1,0,1,1
3.0909183025360107,42.59086990356445,558,39341,France,NA,1,0,0,1,0,1,1
3.1978516578674316,42.461181640625,558,39342,France,NA,1,0,0,1,0,1,1
3.211425542831421,42.43115234375,558,39343,France,NA,1,0,0,1,0,1,1
3.152148485183716,42.431007385253906,558,39344,France,NA,1,0,0,1,0,1,1
3.0526366233825684,42.44721984863281,558,39345,France,NA,1,0,0,1,0,1,1
2.970019578933716,42.46723556518555,558,39346,France,NA,1,0,0,1,0,1,1
2.891406297683716,42.4560546875,558,39347,France,NA,1,0,0,1,0,1,1
2.8156251907348633,42.42924880981445,558,39348,France,NA,1,0,0,1,0,1,1
2.7494142055511475,42.41303634643555,558,39349,France,NA,1,0,0,1,0,1,1
2.701855182647705,42.40849685668945,558,39350,France,NA,1,0,0,1,0,1,1
2.6700193881988525,42.39301681518555,558,39351,France,NA,1,0,0,1,0,1,1
2.654784917831421,42.36211013793945,558,39352,France,NA,1,0,0,1,0,1,1
2.651660203933716,42.34048080444336,558,39353,France,NA,1,0,0,1,0,1,1
2.5679688453674316,42.34579849243164,558,39354,France,NA,1,0,0,1,0,1,1
2.3744139671325684,42.390281677246094,558,39355,France,NA,1,0,0,1,0,1,1
2.200390577316284,42.42094421386719,558,39356,France,NA,1,0,0,1,0,1,1
2.0983400344848633,42.386085510253906,558,39357,France,NA,1,0,0,1,0,1,1
2.032715082168579,42.353515625,558,39358,France,NA,1,0,0,1,0,1,1
1.986523151397705,42.358497619628906,558,39359,France,NA,1,0,0,1,0,1,1
1.951465129852295,42.39277648925781,558,39360,France,NA,1,0,0,1,0,1,1
1.9279295206069946,42.42631912231445,558,39361,France,NA,1,0,0,1,0,1,1
1.8597655296325684,42.45708084106445,558,39362,France,NA,1,0,0,1,0,1,1
1.7060545682907104,42.50332260131836,558,39363,France,NA,1,0,0,1,0,1,1
1.7139649391174316,42.525634765625,558,39364,France,NA,1,0,0,1,0,1,1
1.7402344942092896,42.55673599243164,558,39365,France,NA,1,0,0,1,0,1,1
1.7394529581069946,42.575927734375,558,39366,France,NA,1,0,0,1,0,1,1
1.7098630666732788,42.60444259643555,558,39367,France,NA,1,0,0,1,0,1,1
1.5681642293930054,42.635009765625,558,39368,France,NA,1,0,0,1,0,1,1
1.5013670921325684,42.64272689819336,558,39369,France,NA,1,0,0,1,0,1,1
1.4588868618011475,42.62167739868164,558,39370,France,NA,1,0,0,1,0,1,1
1.4283201694488525,42.59589767456055,558,39371,France,NA,1,0,0,1,0,1,1
1.3494141101837158,42.690673828125,558,39372,France,NA,1,0,0,1,0,1,1
1.293262004852295,42.7099609375,558,39373,France,NA,1,0,0,1,0,1,1
1.2083009481430054,42.713134765625,558,39374,France,NA,1,0,0,1,0,1,1
1.111133098602295,42.74203872680664,558,39375,France,NA,1,0,0,1,0,1,1
1.0100587606430054,42.77895736694336,558,39376,France,NA,1,0,0,1,0,1,1
0.7644529342651367,42.83803939819336,558,39377,France,NA,1,0,0,1,0,1,1
0.6968747973442078,42.845115661621094,558,39378,France,NA,1,0,0,1,0,1,1
0.6698243021965027,42.83574295043945,558,39379,France,NA,1,0,0,1,0,1,1
0.6517578363418579,42.800437927246094,558,39380,France,NA,1,0,0,1,0,1,1
0.6419923305511475,42.70063400268555,558,39381,France,NA,1,0,0,1,0,1,1
0.6316406726837158,42.68960189819336,558,39382,France,NA,1,0,0,1,0,1,1
0.5176759362220764,42.686279296875,558,39383,France,NA,1,0,0,1,0,1,1
0.37724629044532776,42.70014572143555,558,39384,France,NA,1,0,0,1,0,1,1
0.31289052963256836,42.693260192871094,558,39385,France,NA,1,0,0,1,0,1,1
0.2554687261581421,42.69292068481445,558,39386,France,NA,1,0,0,1,0,1,1
0.20136715471744537,42.719337463378906,558,39387,France,NA,1,0,0,1,0,1,1
0,42.69424057006836,558,39388,France,NA,1,0,0,1,0,1,1
-0.04116186127066612,42.68911361694336,558,39389,France,NA,1,0,0,1,0,1,1
-0.08149408549070358,42.703857421875,558,39390,France,NA,1,0,0,1,0,1,1
-0.14003890752792358,42.748924255371094,558,39391,France,NA,1,0,0,1,0,1,1
-0.2053222954273224,42.785301208496094,558,39392,France,NA,1,0,0,1,0,1,1
-0.2560548186302185,42.803955078125,558,39393,France,NA,1,0,0,1,0,1,1
-0.2993165850639343,42.825340270996094,558,39394,France,NA,1,0,0,1,0,1,1
-0.3385739326477051,42.82880783081055,558,39395,France,NA,1,0,0,1,0,1,1
-0.3984377384185791,42.80810546875,558,39396,France,NA,1,0,0,1,0,1,1
-0.481152206659317,42.79931640625,558,39397,France,NA,1,0,0,1,0,1,1
-0.5498045682907104,42.802001953125,558,39398,France,NA,1,0,0,1,0,1,1
-0.5864257216453552,42.798973083496094,558,39399,France,NA,1,0,0,1,0,1,1
-0.7401852607727051,42.909523010253906,558,39400,France,NA,1,0,0,1,0,1,1
-0.7626463770866394,42.93979263305664,558,39401,France,NA,1,0,0,1,0,1,1
-0.8392090201377869,42.94819259643555,558,39402,France,NA,1,0,0,1,0,1,1
-0.9338380694389343,42.94950866699219,558,39403,France,NA,1,0,0,1,0,1,1
-1.175439476966858,43.021141052246094,558,39404,France,NA,1,0,0,1,0,1,1
-1.2854491472244263,43.05961990356445,558,39405,France,NA,1,0,0,1,0,1,1
-1.3015624284744263,43.08246994018555,558,39406,France,NA,1,0,0,1,0,1,1
-1.3000487089157104,43.100975036621094,558,39407,France,NA,1,0,0,1,0,1,1
-1.318847417831421,43.09697341918945,558,39408,France,NA,1,0,0,1,0,1,1
-1.3527344465255737,43.06425857543945,558,39409,France,NA,1,0,0,1,0,1,1
-1.3705075979232788,43.03759765625,558,39410,France,NA,1,0,0,1,0,1,1
-1.39404296875,43.032615661621094,558,39411,France,NA,1,0,0,1,0,1,1
-1.4287596940994263,43.036766052246094,558,39412,France,NA,1,0,0,1,0,1,1
-1.460840106010437,43.0517578125,558,39413,France,NA,1,0,0,1,0,1,1
-1.480468511581421,43.07114028930664,558,39414,France,NA,1,0,0,1,0,1,1
-1.4594237804412842,43.10498046875,558,39415,France,NA,1,0,0,1,0,1,1
-1.4226073026657104,43.14912414550781,558,39416,France,NA,1,0,0,1,0,1,1
-1.407324194908142,43.19711685180664,558,39417,France,NA,1,0,0,1,0,1,1
-1.4106931686401367,43.24008560180664,558,39418,France,NA,1,0,0,1,0,1,1
-1.4717285633087158,43.26767349243164,558,39419,France,NA,1,0,0,1,0,1,1
-1.5614744424819946,43.27920150756836,558,39420,France,NA,1,0,0,1,0,1,1
-1.6271486282348633,43.282470703125,558,39421,France,NA,1,0,0,1,0,1,1
-1.7128418684005737,43.307029724121094,558,39422,France,NA,1,0,0,1,0,1,1
-1.753271460533142,43.32470703125,558,39423,France,NA,1,0,0,1,0,1,1
-1.792724847793579,43.37255859375,558,39424,France,NA,1,0,0,1,0,1,1
-1.7940430641174316,43.407325744628906,558,39425,France,NA,1,0,0,1,0,1,1
-1.6314451694488525,43.43803787231445,558,39426,France,NA,1,0,0,1,0,1,1
-1.484863042831421,43.56377029418945,558,39427,France,NA,1,0,0,1,0,1,1
-1.3459959030151367,44.02021408081055,558,39428,France,NA,1,0,0,1,0,1,1
-1.2455077171325684,44.55986404418945,558,39429,France,NA,1,0,0,1,0,1,1
-1.170800805091858,44.66181945800781,558,39430,France,NA,1,0,0,1,0,1,1
-1.0769532918930054,44.689842224121094,558,39431,France,NA,1,0,0,1,0,1,1
-1.1528810262680054,44.764015197753906,558,39432,France,NA,1,0,0,1,0,1,1
-1.2003906965255737,44.72646713256836,558,39433,France,NA,1,0,0,1,0,1,1
-1.220312476158142,44.686622619628906,558,39434,France,NA,1,0,0,1,0,1,1
-1.2452149391174316,44.66669845581055,558,39435,France,NA,1,0,0,1,0,1,1
-1.1890627145767212,45.16147232055664,558,39436,France,NA,1,0,0,1,0,1,1
-1.1490719318389893,45.342628479003906,558,39437,France,NA,1,0,0,1,0,1,1
-1.0810058116912842,45.53242111206055,558,39438,France,NA,1,0,0,1,0,1,1
-0.941747784614563,45.45708084106445,558,39439,France,NA,1,0,0,1,0,1,1
-0.8263185620307922,45.38066482543945,558,39440,France,NA,1,0,0,1,0,1,1
-0.7666501998901367,45.314353942871094,558,39441,France,NA,1,0,0,1,0,1,1
-0.6911131739616394,45.09346008300781,558,39442,France,NA,1,0,0,1,0,1,1
-0.6339840888977051,45.047119140625,558,39443,France,NA,1,0,0,1,0,1,1
-0.5484861731529236,45.00058364868164,558,39444,France,NA,1,0,0,1,0,1,1
-0.5822752118110657,45.051368713378906,558,39445,France,NA,1,0,0,1,0,1,1
-0.6411134004592896,45.090187072753906,558,39446,France,NA,1,0,0,1,0,1,1
-0.7331052422523499,45.384620666503906,558,39447,France,NA,1,0,0,1,0,1,1
-0.7907717227935791,45.468017578125,558,39448,France,NA,1,0,0,1,0,1,1
-0.8806642293930054,45.53818130493164,558,39449,France,NA,1,0,0,1,0,1,1
-1.1699706315994263,45.685935974121094,558,39450,France,NA,1,0,0,1,0,1,1
-1.1959961652755737,45.71445083618164,558,39451,France,NA,1,0,0,1,0,1,1
-1.2099608182907104,45.770896911621094,558,39452,France,NA,1,0,0,1,0,1,1
-1.114355444908142,45.76850509643555,558,39453,France,NA,1,0,0,1,0,1,1
-1.03173828125,45.74106216430664,558,39454,France,NA,1,0,0,1,0,1,1
-1.0415037870407104,45.77265548706055,558,39455,France,NA,1,0,0,1,0,1,1
-1.0660154819488525,45.8056640625,558,39456,France,NA,1,0,0,1,0,1,1
-1.104394555091858,45.92534255981445,558,39457,France,NA,1,0,0,1,0,1,1
-1.136376976966858,46.204833984375,558,39458,France,NA,1,0,0,1,0,1,1
-1.1320310831069946,46.252685546875,558,39459,France,NA,1,0,0,1,0,1,1
-1.1462892293930054,46.311378479003906,558,39460,France,NA,1,0,0,1,0,1,1
-1.2388184070587158,46.32451248168945,558,39461,France,NA,1,0,0,1,0,1,1
-1.3127930164337158,46.326904296875,558,39462,France,NA,1,0,0,1,0,1,1
-1.392480492591858,46.35009765625,558,39463,France,NA,1,0,0,1,0,1,1
-1.786523699760437,46.51484680175781,558,39464,France,NA,1,0,0,1,0,1,1
-1.9214357137680054,46.684814453125,558,39465,France,NA,1,0,0,1,0,1,1
-2.0593748092651367,46.810302734375,558,39466,France,NA,1,0,0,1,0,1,1
-2.092480421066284,46.86503982543945,558,39467,France,NA,1,0,0,1,0,1,1
-2.090282917022705,46.92050552368164,558,39468,France,NA,1,0,0,1,0,1,1
-2.0188963413238525,47.03764343261719,558,39469,France,NA,1,0,0,1,0,1,1
-2.0819339752197266,47.11162185668945,558,39470,France,NA,1,0,0,1,0,1,1
-2.1435546875,47.12631607055664,558,39471,France,NA,1,0,0,1,0,1,1
-2.197070360183716,47.162940979003906,558,39472,France,NA,1,0,0,1,0,1,1
-2.1485836505889893,47.22392272949219,558,39473,France,NA,1,0,0,1,0,1,1
-2.1083006858825684,47.262939453125,558,39474,France,NA,1,0,0,1,0,1,1
-2.027587652206421,47.273582458496094,558,39475,France,NA,1,0,0,1,0,1,1
-1.9217286109924316,47.260643005371094,558,39476,France,NA,1,0,0,1,0,1,1
-1.8212889432907104,47.225341796875,558,39477,France,NA,1,0,0,1,0,1,1
-1.742529034614563,47.21596908569336,558,39478,France,NA,1,0,0,1,0,1,1
-1.9753905534744263,47.310691833496094,558,39479,France,NA,1,0,0,1,0,1,1
-2.353027105331421,47.27875900268555,558,39480,France,NA,1,0,0,1,0,1,1
-2.4344236850738525,47.29096603393555,558,39481,France,NA,1,0,0,1,0,1,1
